G,S,I,Q,Q_Baixa,Q_Media,Q_Alta
1,8098,2,0
2,8098,2,0
3,8098,2,0
4,8098,1,1
5,8096,2,2
6,8091,7,2
7,8089,7,4
8,8087,8,5
9,8085,7,8
10,8081,7,12
11,8076,10,14
12,8073,12,15
13,8070,13,17
14,8065,12,23
15,8059,14,27
16,8053,16,31
17,8046,15,39
18,8041,18,41
19,8035,19,46
20,8028,16,56
21,8018,24,58
22,8009,24,67
23,7998,28,74
24,7985,34,81
25,7975,35,90
26,7964,36,100
27,7957,27,116
28,7952,24,124
29,7950,17,133
30,7944,13,143
31,7940,13,147
32,7930,21,149
33,7921,25,154
34,7915,23,162
35,7905,26,169
36,7898,24,178
37,7888,25,187
38,7878,28,194
39,7870,27,203
40,7864,22,214
41,7854,24,222
42,7841,28,231
43,7833,31,236
44,7822,30,248
45,7815,27,258
46,7809,23,268
47,7799,28,273
48,7789,26,285
49,7778,30,292
50,7770,26,304
51,7761,24,315
52,7748,31,321
53,7737,30,333
54,7726,32,342
55,7715,31,354
56,7701,37,362
57,7689,37,374
58,7683,36,381
59,7663,42,395
60,7648,46,406
61,7627,48,425
62,7610,53,437
63,7597,46,457
64,7574,58,468
65,7549,66,485
66,7519,79,502
67,7500,71,529
68,7478,68,554
69,7462,66,572
70,7444,56,600
71,7426,53,621
72,7405,56,639
73,7391,52,657
74,7371,55,674
75,7346,59,695
76,7318,75,707
77,7301,67,732
78,7273,71,756
79,7248,78,774
80,7223,78,799
81,7197,84,819
82,7174,72,854
83,7144,79,877
84,7123,73,904
85,7098,74,928
86,7074,75,951
87,7050,76,974
88,7023,78,999
89,6996,75,1029
90,6984,66,1050
91,6956,70,1074
92,6932,73,1095
93,6912,72,1116
94,6885,79,1136
95,6854,84,1162
96,6831,81,1188
97,6795,89,1216
98,6749,109,1242
99,6698,134,1268
100,6657,137,1306
101,6613,143,1344
102,6564,141,1395
103,6529,128,1443
104,6492,118,1490
105,6446,131,1523
106,6409,114,1577
107,6362,124,1614
108,6330,124,1646
109,6291,118,1691
110,6268,100,1732
111,6238,88,1774
112,6213,87,1800
113,6189,83,1828
114,6166,82,1852
115,6130,86,1884
116,6108,83,1909
117,6083,82,1935
118,6054,86,1960
119,6029,79,1992
120,5999,86,2015
121,5961,97,2042
122,5936,93,2071
123,5911,81,2108
124,5883,80,2137
125,5858,83,2159
126,5832,73,2195
127,5809,76,2215
128,5789,69,2242
129,5760,78,2262
130,5743,68,2289
131,5712,75,2313
132,5688,78,2334
133,5667,76,2357
134,5640,72,2388
135,5614,72,2414
136,5591,76,2433
137,5563,83,2454
138,5538,78,2484
139,5513,78,2509
140,5474,90,2536
141,5438,103,2559
142,5408,111,2581
143,5368,113,2619
144,5323,127,2650
145,5291,110,2699
146,5262,104,2734
147,5233,99,2768
148,5205,93,2802
149,5174,82,2844
150,5147,84,2869
151,5111,90,2899
152,5081,91,2928
153,5055,89,2956
154,5017,107,2976
155,4983,103,3014
156,4941,113,3046
157,4898,123,3079
158,4866,118,3116
159,4837,110,3153
160,4806,102,3192
161,4772,94,3234
162,4736,100,3264
163,4704,106,3290
164,4675,97,3328
165,4640,99,3361
166,4602,103,3395
167,4569,104,3427
168,4541,104,3455
169,4510,95,3495
170,4476,97,3527
171,4433,106,3561
172,4393,116,3591
173,4370,104,3626
174,4341,93,3666
175,4297,105,3698
176,4267,102,3731
177,4239,98,3763
178,4211,91,3798
179,4184,83,3833
180,4152,84,3864
181,4127,87,3886
182,4109,75,3916
183,4094,62,3944
184,4077,52,3971
185,4057,53,3990
186,4041,52,4007
187,4026,50,4024
188,4010,53,4037
189,3991,51,4058
190,3977,52,4071
191,3957,58,4085
192,3932,65,4103
193,3905,75,4120
194,3883,74,4143
195,3859,80,4161
196,3836,75,4189
197,3819,62,4219
198,3805,58,4237
199,3782,60,4258
200,3756,67,4277
201,3732,75,4293
202,3715,68,4317
203,3690,72,4338
204,3672,61,4367
205,3650,64,4386
206,3631,64,4405
207,3612,62,4426
208,3590,61,4449
209,3567,70,4463
210,3539,74,4487
211,3504,90,4506
212,3482,87,4531
213,3457,78,4565
214,3432,81,4587
215,3404,77,4619
216,3384,71,4645
217,3373,64,4663
218,3355,54,4691
219,3339,46,4715
220,3324,45,4731
221,3312,44,4744
222,3304,38,4758
223,3287,34,4779
224,3273,39,4788
225,3252,49,4799
226,3237,51,4812
227,3227,42,4831
228,3220,34,4846
229,3202,38,4860
230,3187,43,4870
231,3174,43,4883
232,3162,43,4895
233,3155,36,4909
234,3149,25,4926
235,3141,25,4934
236,3132,23,4945
237,3128,20,4952
238,3124,16,4960
239,3120,14,4966
240,3116,13,4971
241,3111,13,4976
242,3104,17,4979
243,3101,15,4984
244,3098,15,4987
245,3088,18,4994
246,3083,19,4998
247,3076,23,5001
248,3075,18,5007
249,3074,9,5017
250,3071,6,5023
251,3071,4,5025
252,3069,4,5027
253,3069,3,5028
254,3069,0,5031
