G,S,I,Q,Q_Baixa,Q_Media,Q_Alta
1,8010,90,0
2,8003,97,0
3,7990,89,21
4,7961,85,54
5,7943,57,100
6,7918,63,119
7,7896,62,142
8,7868,72,160
9,7839,82,179
10,7810,88,202
11,7793,78,229
12,7769,75,256
13,7739,78,283
14,7716,79,305
15,7686,87,327
16,7655,91,354
17,7625,93,382
18,7597,88,415
19,7576,80,444
20,7551,78,471
21,7522,83,495
22,7496,82,522
23,7459,99,542
24,7434,87,579
25,7398,94,608
26,7369,93,638
27,7348,84,668
28,7323,79,698
29,7290,87,723
30,7262,87,751
31,7234,83,783
32,7211,83,806
33,7190,77,833
34,7166,65,869
35,7140,68,892
36,7120,63,917
37,7099,73,928
38,7078,72,950
39,7054,64,982
40,7034,64,1002
41,7014,65,1021
42,6997,61,1042
43,6971,64,1065
44,6946,69,1085
45,6925,68,1107
46,6900,72,1128
47,6888,64,1148
48,6874,51,1175
49,6858,49,1193
50,6835,52,1213
51,6814,62,1224
52,6785,74,1241
53,6767,74,1259
54,6746,68,1286
55,6728,59,1313
56,6703,59,1338
57,6685,68,1347
58,6668,63,1369
59,6645,60,1395
60,6623,62,1415
61,6602,64,1434
62,6584,59,1457
63,6560,69,1471
64,6539,66,1495
65,6522,63,1515
66,6499,68,1533
67,6482,59,1559
68,6459,63,1578
69,6435,68,1597
70,6414,67,1619
71,6384,76,1640
72,6358,78,1664
73,6331,86,1683
74,6303,84,1713
75,6279,84,1737
76,6252,83,1765
77,6221,86,1793
78,6199,80,1821
79,6176,74,1850
80,6157,72,1871
81,6130,72,1898
82,6099,78,1923
83,6074,78,1948
84,6050,76,1974
85,6021,80,1999
86,5997,71,2032
87,5975,68,2057
88,5956,63,2081
89,5930,66,2104
90,5908,69,2123
91,5891,62,2147
92,5859,73,2168
93,5840,71,2189
94,5817,69,2214
95,5791,76,2233
96,5763,77,2260
97,5736,83,2281
98,5704,86,2310
99,5672,92,2336
100,5649,83,2368
101,5618,87,2395
102,5590,86,2424
103,5566,81,2453
104,5541,82,2477
105,5515,77,2508
106,5498,68,2534
107,5471,67,2562
108,5445,68,2587
109,5419,79,2602
110,5395,86,2619
111,5374,78,2648
112,5349,71,2680
113,5321,81,2698
114,5296,78,2726
115,5273,79,2748
116,5250,70,2780
117,5228,71,2801
118,5212,65,2823
119,5196,59,2845
120,5184,45,2871
121,5163,49,2888
122,5145,49,2906
123,5129,50,2921
124,5106,56,2938
125,5093,57,2950
126,5070,61,2969
127,5045,65,2990
128,5025,63,3012
129,5008,64,3028
130,4988,62,3050
131,4966,61,3073
132,4949,64,3087
133,4937,51,3112
134,4919,51,3130
135,4903,50,3147
136,4885,50,3165
137,4868,53,3179
138,4845,57,3198
139,4830,57,3213
140,4819,49,3232
141,4804,46,3250
142,4796,35,3269
143,4790,31,3279
144,4783,26,3291
145,4776,22,3302
146,4773,18,3309
147,4765,20,3315
148,4760,19,3321
149,4751,18,3331
150,4744,22,3334
151,4736,24,3340
152,4733,18,3349
153,4727,15,3358
154,4722,18,3360
155,4714,18,3368
156,4708,19,3373
157,4699,27,3374
158,4689,30,3381
159,4681,28,3391
160,4671,32,3397
161,4661,35,3404
162,4656,26,3418
163,4649,24,3427
164,4639,27,3434
165,4631,24,3445
166,4622,28,3450
167,4611,27,3462
168,4606,26,3468
169,4598,24,3478
170,4587,27,3486
171,4579,28,3493
172,4575,28,3497
173,4567,26,3507
174,4559,22,3519
175,4550,24,3526
176,4546,19,3535
177,4539,17,3544
178,4533,19,3548
179,4527,16,3557
180,4522,18,3560
181,4514,20,3566
182,4509,17,3574
183,4500,20,3580
184,4488,26,3586
185,4482,26,3592
186,4475,22,3603
187,4465,26,3609
188,4455,27,3618
189,4447,26,3627
190,4436,27,3637
191,4422,33,3645
192,4405,41,3654
193,4391,47,3662
194,4377,41,3682
195,4362,42,3696
196,4350,41,3709
197,4331,47,3722
198,4323,40,3737
199,4314,30,3756
200,4298,36,3766
201,4287,34,3779
202,4274,39,3787
203,4266,37,3797
204,4254,34,3812
205,4244,32,3824
206,4234,34,3832
207,4224,29,3847
208,4218,27,3855
209,4212,24,3864
210,4201,24,3875
211,4191,30,3879
212,4183,30,3887
213,4175,33,3892
214,4165,27,3908
215,4154,29,3917
216,4146,28,3926
217,4137,26,3937
218,4124,33,3943
219,4117,32,3951
220,4106,30,3964
221,4099,28,3973
222,4095,21,3984
223,4093,13,3994
224,4087,13,4000
225,4084,12,4004
226,4079,14,4007
227,4077,12,4011
228,4074,9,4017
229,4073,6,4021
230,4072,5,4023
231,4072,3,4025
232,4072,1,4027
233,4072,0,4028
