G,S,I,Q,Q_Baixa,Q_Media,Q_Alta
1,8010,90,0
2,8004,96,0
3,7993,94,13
4,7963,85,52
5,7935,68,97
6,7904,84,112
7,7878,85,137
8,7848,88,164
9,7819,86,195
10,7788,86,226
11,7758,93,249
12,7720,103,277
13,7676,118,306
14,7639,118,343
15,7594,126,380
16,7543,140,417
17,7501,140,459
18,7456,140,504
19,7409,141,550
20,7346,161,593
21,7290,168,642
22,7241,155,704
23,7190,165,745
24,7138,157,805
25,7077,165,858
26,7023,172,905
27,6959,176,965
28,6910,173,1017
29,6855,164,1081
30,6804,155,1141
31,6745,159,1196
32,6697,163,1240
33,6648,156,1296
34,6599,149,1352
35,6560,136,1404
36,6515,129,1456
37,6474,128,1498
38,6436,129,1535
39,6404,123,1573
40,6354,128,1618
41,6317,130,1653
42,6285,119,1696
43,6243,118,1739
44,6208,108,1784
45,6178,108,1814
46,6140,104,1856
47,6101,107,1892
48,6072,110,1918
49,6025,122,1953
50,5985,118,1997
51,5956,113,2031
52,5916,119,2065
53,5890,101,2109
54,5851,103,2146
55,5808,112,2180
56,5774,115,2211
57,5740,114,2246
58,5711,110,2279
59,5676,101,2323
60,5649,94,2357
61,5614,96,2390
62,5584,96,2420
63,5546,103,2451
64,5516,99,2485
65,5481,103,2516
66,5446,98,2556
67,5413,107,2580
68,5383,106,2611
69,5356,97,2647
70,5319,104,2677
71,5290,95,2715
72,5262,96,2742
73,5235,90,2775
74,5208,76,2816
75,5175,90,2835
76,5148,94,2858
77,5117,98,2885
78,5086,101,2913
79,5056,99,2945
80,5031,90,2979
81,5003,88,3009
82,4978,84,3038
83,4942,89,3069
84,4915,86,3099
85,4888,89,3123
86,4858,78,3164
87,4829,84,3187
88,4801,95,3204
89,4775,86,3239
90,4752,80,3268
91,4734,76,3290
92,4710,73,3317
93,4686,71,3343
94,4658,73,3369
95,4637,68,3395
96,4618,72,3410
97,4594,68,3438
98,4569,70,3461
99,4540,74,3486
100,4504,94,3502
101,4475,100,3525
102,4443,100,3557
103,4410,88,3602
104,4368,105,3627
105,4334,111,3655
106,4296,113,3691
107,4264,101,3735
108,4232,104,3764
109,4187,110,3803
110,4156,106,3838
111,4106,119,3875
112,4061,130,3909
113,4020,132,3948
114,3990,109,4001
115,3953,111,4036
116,3922,104,4074
117,3890,101,4109
118,3860,107,4133
119,3818,107,4175
120,3784,111,4205
121,3747,112,4241
122,3722,105,4273
123,3695,89,4316
124,3666,87,4347
125,3645,78,4377
126,3618,84,4398
127,3594,76,4430
128,3571,72,4457
129,3553,71,4476
130,3528,68,4504
131,3504,65,4531
132,3481,72,4547
133,3459,69,4572
134,3441,63,4596
135,3419,68,4613
136,3402,60,4638
137,3391,48,4661
138,3376,40,4684
139,3364,41,4695
140,3349,40,4711
141,3335,45,4720
142,3321,47,4732
143,3303,50,4747
144,3293,47,4760
145,3287,36,4777
146,3279,26,4795
147,3272,21,4807
148,3263,22,4815
149,3253,25,4822
150,3241,32,4827
151,3232,32,4836
152,3222,32,4846
153,3215,29,4856
154,3198,35,4867
155,3191,31,4878
156,3182,33,4885
157,3178,29,4893
158,3172,19,4909
159,3171,14,4915
160,3167,13,4920
161,3165,9,4926
162,3164,6,4930
163,3161,5,4934
164,3159,7,4934
165,3158,7,4935
166,3157,6,4937
167,3153,6,4941
168,3153,5,4942
169,3152,5,4943
170,3149,6,4945
171,3149,4,4947
172,3145,7,4948
173,3144,6,4950
174,3143,5,4952
175,3142,4,4954
176,3140,3,4957
177,3139,3,4958
178,3139,2,4959
179,3138,3,4959
180,3138,2,4960
181,3137,2,4961
182,3137,1,4962
183,3136,2,4962
184,3134,3,4963
185,3133,4,4963
186,3132,4,4964
187,3131,3,4966
188,3128,5,4967
189,3123,8,4969
190,3120,11,4969
191,3118,10,4972
192,3116,6,4978
193,3116,4,4980
194,3113,5,4982
195,3111,6,4983
196,3109,7,4984
197,3108,4,4988
198,3107,3,4990
199,3106,3,4991
200,3105,3,4992
201,3105,2,4993
202,3105,1,4994
203,3105,1,4994
204,3104,1,4995
205,3104,1,4995
206,3103,2,4995
207,3102,2,4996
208,3102,2,4996
209,3100,4,4996
210,3098,5,4997
211,3098,3,4999
212,3098,3,4999
213,3098,1,5001
214,3098,0,5002
