G,S,I,Q,Q_Baixa,Q_Media,Q_Alta
1,8097,3,0
2,8096,4,0
3,8095,4,1
4,8094,3,3
5,8088,7,5
6,8082,13,5
7,8079,12,9
8,8077,13,10
9,8072,10,18
10,8069,11,20
11,8061,16,23
12,8057,18,25
13,8051,18,31
14,8047,14,39
15,8042,13,45
16,8038,15,47
17,8028,20,52
18,8022,22,56
19,8012,26,62
20,8003,27,70
21,7992,31,77
22,7978,36,86
23,7966,35,99
24,7956,33,111
25,7939,44,117
26,7921,49,130
27,7907,46,147
28,7889,49,162
29,7868,51,181
30,7846,57,197
31,7825,61,214
32,7799,67,234
33,7784,64,252
34,7764,57,279
35,7740,63,297
36,7718,65,317
37,7696,69,335
38,7676,66,358
39,7654,64,382
40,7626,73,401
41,7603,76,421
42,7568,84,448
43,7539,92,469
44,7505,96,499
45,7469,101,530
46,7434,115,551
47,7394,119,587
48,7343,127,630
49,7292,133,675
50,7240,143,717
51,7195,148,757
52,7146,145,809
53,7092,142,866
54,7052,144,904
55,7012,137,951
56,6967,127,1006
57,6922,131,1047
58,6880,135,1085
59,6830,138,1132
60,6793,138,1169
61,6745,135,1220
62,6703,134,1263
63,6666,129,1305
64,6627,119,1354
65,6584,121,1395
66,6549,123,1428
67,6497,143,1460
68,6457,137,1506
69,6412,139,1549
70,6362,144,1594
71,6317,136,1647
72,6277,134,1689
73,6235,130,1735
74,6192,133,1775
75,6140,136,1824
76,6096,145,1859
77,6045,152,1903
78,5991,152,1957
79,5936,160,2004
80,5869,174,2057
81,5794,193,2113
82,5743,191,2166
83,5689,181,2230
84,5630,173,2297
85,5578,158,2364
86,5522,166,2412
87,5466,171,2463
88,5406,176,2518
89,5352,183,2565
90,5294,187,2619
91,5244,168,2688
92,5194,155,2751
93,5143,160,2797
94,5093,156,2851
95,5044,151,2905
96,4986,166,2948
97,4947,157,2996
98,4899,144,3057
99,4855,150,3095
100,4817,129,3154
101,4773,130,3197
102,4725,138,3237
103,4684,137,3279
104,4634,139,3327
105,4597,140,3363
106,4556,133,3411
107,4510,128,3462
108,4464,131,3505
109,4414,147,3539
110,4372,135,3593
111,4330,135,3635
112,4285,138,3677
113,4244,134,3722
114,4203,128,3769
115,4163,119,3818
116,4135,106,3859
117,4107,93,3900
118,4081,88,3931
119,4054,76,3970
120,4018,94,3988
121,3982,105,4013
122,3953,96,4051
123,3929,95,4076
124,3901,79,4120
125,3872,81,4147
126,3846,84,4170
127,3824,79,4197
128,3794,79,4227
129,3760,86,4254
130,3738,84,4278
131,3711,85,4304
132,3690,79,4331
133,3668,69,4363
134,3643,72,4385
135,3624,66,4410
136,3597,67,4436
137,3580,63,4457
138,3568,50,4482
139,3547,55,4498
140,3522,56,4522
141,3506,57,4537
142,3480,68,4552
143,3457,66,4577
144,3435,64,4601
145,3420,61,4619
146,3404,56,4640
147,3390,51,4659
148,3375,49,4676
149,3353,53,4694
150,3334,56,4710
151,3311,61,4728
152,3292,64,4744
153,3266,63,4771
154,3249,64,4787
155,3233,63,4804
156,3209,66,4825
157,3193,59,4848
158,3181,53,4866
159,3162,54,4884
160,3146,48,4906
161,3134,45,4921
162,3120,45,4935
163,3110,39,4951
164,3098,37,4965
165,3089,33,4978
166,3077,30,4993
167,3069,26,5005
168,3057,30,5013
169,3051,28,5021
170,3038,26,5036
171,3031,27,5042
172,3024,27,5049
173,3015,26,5059
174,3004,25,5071
175,2994,32,5074
176,2986,33,5081
177,2976,31,5093
178,2967,29,5104
179,2960,26,5114
180,2948,29,5123
181,2939,29,5132
182,2925,35,5140
183,2919,31,5150
184,2914,22,5164
185,2907,22,5171
186,2903,16,5181
187,2897,17,5186
188,2895,16,5189
189,2891,14,5195
190,2889,12,5199
191,2886,7,5207
192,2884,7,5209
193,2881,8,5211
194,2878,8,5214
195,2874,9,5217
196,2871,10,5219
197,2870,7,5223
198,2865,8,5227
199,2857,14,5229
200,2851,19,5230
201,2844,21,5235
202,2833,23,5244
203,2822,26,5252
204,2814,29,5257
205,2802,33,5265
206,2795,31,5274
207,2790,22,5288
208,2784,16,5300
209,2774,21,5305
210,2770,20,5310
211,2768,13,5319
212,2764,9,5327
213,2759,11,5330
214,2757,12,5331
215,2753,14,5333
216,2749,11,5340
217,2744,13,5343
218,2739,15,5346
219,2736,14,5350
220,2733,11,5356
221,2726,16,5358
222,2721,16,5363
223,2716,17,5367
224,2715,12,5373
225,2709,13,5378
226,2708,10,5382
227,2706,7,5387
228,2702,8,5390
229,2697,11,5392
230,2697,9,5394
231,2696,6,5398
232,2694,6,5400
233,2693,3,5404
234,2690,5,5405
235,2688,7,5405
236,2687,6,5407
237,2686,4,5410
238,2683,6,5411
239,2682,4,5414
240,2681,5,5414
241,2677,8,5415
242,2676,7,5417
243,2674,8,5418
244,2674,6,5420
245,2674,3,5423
246,2674,2,5424
247,2673,1,5426
248,2673,1,5426
249,2673,1,5426
250,2672,1,5427
251,2672,1,5427
252,2671,2,5427
253,2670,3,5427
254,2669,2,5429
255,2669,2,5429
256,2668,2,5430
257,2668,1,5431
258,2667,2,5431
259,2666,3,5431
260,2665,2,5433
261,2665,2,5433
262,2665,0,5435
