G,S,I,Q,Q_Baixa,Q_Media,Q_Alta
1,8098,2,0
2,8097,3,0
3,8096,4,0
4,8093,6,1
5,8090,7,3
6,8086,7,7
7,8082,10,8
8,8078,12,10
9,8068,20,12
10,8062,19,19
11,8051,25,24
12,8048,24,28
13,8041,20,39
14,8032,23,45
15,8026,23,51
16,8017,25,58
17,8009,22,69
18,8004,21,75
19,7987,32,81
20,7973,37,90
21,7966,29,105
22,7953,35,112
23,7935,43,122
24,7913,54,133
25,7900,50,150
26,7886,50,164
27,7873,47,180
28,7857,43,200
29,7845,38,217
30,7825,45,230
31,7811,46,243
32,7798,42,260
33,7788,37,275
34,7777,33,290
35,7765,32,303
36,7754,31,315
37,7734,41,325
38,7719,50,331
39,7706,42,352
40,7692,42,366
41,7678,42,380
42,7659,46,395
43,7641,53,406
44,7623,57,420
45,7598,66,436
46,7580,61,459
47,7562,59,479
48,7539,67,494
49,7518,66,516
50,7497,64,539
51,7475,62,563
52,7448,73,579
53,7422,79,599
54,7403,72,625
55,7376,73,651
56,7350,73,677
57,7334,68,698
58,7310,67,723
59,7286,65,749
60,7265,67,768
61,7243,70,787
62,7213,75,812
63,7180,81,839
64,7154,84,862
65,7130,84,886
66,7106,75,919
67,7070,82,948
68,7050,79,971
69,7020,83,997
70,6987,96,1017
71,6963,84,1053
72,6935,86,1079
73,6905,84,1111
74,6877,86,1137
75,6847,90,1163
76,6823,78,1199
77,6793,88,1219
78,6769,80,1251
79,6742,78,1280
80,6726,72,1302
81,6702,72,1326
82,6677,67,1356
83,6643,84,1373
84,6615,91,1394
85,6589,88,1423
86,6570,74,1456
87,6542,75,1483
88,6514,84,1502
89,6492,76,1532
90,6471,71,1558
91,6446,71,1583
92,6421,75,1604
93,6394,78,1628
94,6365,90,1645
95,6329,97,1674
96,6296,102,1702
97,6267,94,1739
98,6236,95,1769
99,6202,97,1801
100,6166,102,1832
101,6142,100,1858
102,6106,109,1885
103,6077,107,1916
104,6043,94,1963
105,6013,98,1989
106,5983,97,2020
107,5956,90,2054
108,5921,95,2084
109,5888,95,2117
110,5857,100,2143
111,5822,102,2176
112,5791,96,2213
113,5757,95,2248
114,5727,104,2269
115,5707,88,2305
116,5681,83,2336
117,5651,84,2365
118,5627,81,2392
119,5597,87,2416
120,5570,81,2449
121,5538,86,2476
122,5503,98,2499
123,5476,97,2527
124,5446,86,2568
125,5415,90,2595
126,5398,79,2623
127,5367,76,2657
128,5332,91,2677
129,5291,104,2705
130,5252,115,2733
131,5212,124,2764
132,5182,108,2810
133,5147,103,2850
134,5122,91,2887
135,5081,97,2922
136,5053,93,2954
137,5021,94,2985
138,4981,102,3017
139,4949,105,3046
140,4921,104,3075
141,4889,98,3113
142,4857,93,3150
143,4825,93,3182
144,4792,99,3209
145,4762,101,3237
146,4733,103,3264
147,4701,88,3311
148,4675,90,3335
149,4634,100,3366
150,4601,107,3392
151,4574,96,3430
152,4531,109,3460
153,4491,116,3493
154,4447,120,3533
155,4415,121,3564
156,4381,108,3611
157,4341,114,3645
158,4307,113,3680
159,4279,104,3717
160,4248,100,3752
161,4225,86,3789
162,4192,91,3817
163,4171,80,3849
164,4147,68,3885
165,4127,71,3902
166,4107,72,3921
167,4084,69,3947
168,4063,66,3971
169,4040,71,3989
170,4011,73,4016
171,3979,84,4037
172,3947,96,4057
173,3915,94,4091
174,3892,87,4121
175,3870,84,4146
176,3836,86,4178
177,3819,72,4209
178,3806,59,4235
179,3798,42,4260
180,3781,38,4281
181,3763,43,4294
182,3744,51,4305
183,3734,46,4320
184,3714,54,4332
185,3696,56,4348
186,3684,48,4368
187,3668,47,4385
188,3650,51,4399
189,3633,52,4415
190,3614,52,4434
191,3595,54,4451
192,3572,57,4471
193,3551,60,4489
194,3532,64,4504
195,3515,59,4526
196,3498,54,4548
197,3478,60,4562
198,3450,66,4584
199,3428,66,4606
200,3400,79,4621
201,3381,78,4641
202,3353,73,4674
203,3327,81,4692
204,3303,80,4717
205,3280,75,4745
206,3253,77,4770
207,3232,76,4792
208,3207,79,4814
209,3194,64,4842
210,3173,61,4866
211,3148,62,4890
212,3126,67,4907
213,3109,62,4929
214,3090,59,4951
215,3071,60,4969
216,3054,58,4988
217,3038,53,5009
218,3020,53,5027
219,3005,52,5043
220,2989,50,5061
221,2980,43,5077
222,2969,36,5095
223,2957,37,5106
224,2952,29,5119
225,2940,33,5127
226,2932,26,5142
227,2923,29,5148
228,2909,35,5156
229,2895,39,5166
230,2882,43,5175
231,2875,32,5193
232,2860,34,5206
233,2852,30,5218
234,2842,29,5229
235,2831,31,5238
236,2823,27,5250
237,2814,28,5258
238,2805,29,5266
239,2793,32,5275
240,2780,35,5285
241,2773,36,5291
242,2764,30,5306
243,2758,27,5315
244,2754,17,5329
245,2748,19,5333
246,2745,14,5341
247,2736,19,5345
248,2734,15,5351
249,2727,15,5358
250,2723,13,5364
251,2719,13,5368
252,2718,8,5374
253,2716,7,5377
254,2713,7,5380
255,2712,6,5382
256,2708,9,5383
257,2706,9,5385
258,2706,4,5390
259,2704,4,5392
260,2704,3,5393
261,2704,1,5395
262,2704,0,5396
