G,S,I,Q,Q_Baixa,Q_Media,Q_Alta
1,8097,3,0
2,8096,4,0
3,8095,5,0
4,8091,8,1
5,8090,6,4
6,8089,4,7
7,8086,5,9
8,8082,9,9
9,8079,10,11
10,8079,4,17
11,8075,6,19
12,8074,6,20
13,8073,6,21
14,8071,6,23
15,8069,6,25
16,8064,7,29
17,8059,11,30
18,8052,18,30
19,8042,24,34
20,8038,19,43
21,8031,19,50
22,8024,19,57
23,8015,22,63
24,8009,23,68
25,7996,30,74
26,7986,29,85
27,7978,28,94
28,7964,36,100
29,7951,37,112
30,7936,39,125
31,7912,50,138
32,7894,58,148
33,7876,62,162
34,7851,67,182
35,7831,61,208
36,7814,63,223
37,7797,56,247
38,7775,59,266
39,7757,60,283
40,7744,52,304
41,7724,51,325
42,7711,48,341
43,7693,50,357
44,7675,54,371
45,7658,57,385
46,7640,53,407
47,7616,59,425
48,7582,81,437
49,7549,90,461
50,7521,96,483
51,7500,86,514
52,7472,78,550
53,7449,77,574
54,7426,75,599
55,7403,69,628
56,7376,76,648
57,7342,88,670
58,7317,83,700
59,7298,74,728
60,7278,71,751
61,7248,72,780
62,7227,69,804
63,7199,77,824
64,7167,89,844
65,7140,85,875
66,7111,88,901
67,7091,83,926
68,7057,79,964
69,7031,82,987
70,6997,97,1006
71,6971,93,1036
72,6937,94,1069
73,6896,110,1094
74,6858,115,1127
75,6811,127,1162
76,6773,132,1195
77,6739,118,1243
78,6698,119,1283
79,6657,127,1316
80,6615,131,1354
81,6580,116,1404
82,6540,124,1436
83,6506,113,1481
84,6468,113,1519
85,6425,124,1551
86,6394,116,1590
87,6354,111,1635
88,6319,112,1669
89,6274,115,1711
90,6244,113,1743
91,6211,108,1781
92,6179,104,1817
93,6148,97,1855
94,6118,99,1883
95,6090,88,1922
96,6059,88,1953
97,6029,86,1985
98,5997,95,2008
99,5971,87,2042
100,5939,90,2071
101,5900,101,2099
102,5861,109,2130
103,5820,114,2166
104,5790,107,2203
105,5754,109,2237
106,5709,111,2280
107,5675,118,2307
108,5637,117,2346
109,5612,104,2384
110,5582,101,2417
111,5557,83,2460
112,5519,94,2487
113,5474,110,2516
114,5436,123,2541
115,5398,125,2577
116,5360,120,2620
117,5332,113,2655
118,5287,121,2692
119,5237,136,2727
120,5205,125,2770
121,5155,129,2816
122,5129,116,2855
123,5093,105,2902
124,5067,95,2938
125,5043,78,2979
126,5008,90,3002
127,4981,83,3036
128,4952,88,3060
129,4925,86,3089
130,4884,94,3122
131,4848,105,3147
132,4815,109,3176
133,4777,109,3214
134,4742,109,3249
135,4714,102,3284
136,4679,101,3320
137,4644,103,3353
138,4604,112,3384
139,4581,101,3418
140,4543,100,3457
141,4511,104,3485
142,4475,102,3523
143,4439,103,3558
144,4402,109,3589
145,4370,102,3628
146,4339,102,3659
147,4315,92,3693
148,4285,91,3724
149,4259,84,3757
150,4227,85,3788
151,4190,98,3812
152,4164,94,3842
153,4139,89,3872
154,4111,86,3903
155,4084,82,3934
156,4061,85,3954
157,4027,88,3985
158,4000,93,4007
159,3969,89,4042
160,3947,83,4070
161,3919,82,4099
162,3888,85,4127
163,3863,85,4152
164,3828,88,4184
165,3812,81,4207
166,3790,73,4237
167,3770,58,4272
168,3748,61,4291
169,3732,59,4309
170,3713,59,4328
171,3687,61,4352
172,3668,66,4366
173,3646,72,4382
174,3631,60,4409
175,3612,56,4432
176,3584,65,4451
177,3559,71,4470
178,3526,82,4492
179,3495,92,4513
180,3468,96,4536
181,3437,94,4569
182,3412,83,4605
183,3390,79,4631
184,3361,82,4657
185,3344,74,4682
186,3325,64,4711
187,3303,65,4732
188,3287,57,4756
189,3265,62,4773
190,3245,61,4794
191,3222,68,4810
192,3197,68,4835
193,3178,71,4851
194,3157,72,4871
195,3146,55,4899
196,3127,47,4926
197,3116,46,4938
198,3103,42,4955
199,3090,43,4967
200,3082,37,4981
201,3070,38,4992
202,3066,27,5007
203,3056,24,5020
204,3052,21,5027
205,3043,22,5035
206,3036,23,5041
207,3027,23,5050
208,3018,25,5057
209,3013,24,5063
210,3006,21,5073
211,3000,22,5078
212,2996,18,5086
213,2992,13,5095
214,2985,14,5101
215,2976,19,5105
216,2972,18,5110
217,2968,18,5114
218,2962,17,5121
219,2955,17,5128
220,2947,21,5132
221,2942,20,5138
222,2939,16,5145
223,2935,15,5150
224,2932,14,5154
225,2927,12,5161
226,2923,14,5163
227,2922,10,5168
228,2915,13,5172
229,2911,14,5175
230,2907,11,5182
231,2905,10,5185
232,2904,9,5187
233,2901,9,5190
234,2898,7,5195
235,2896,8,5196
236,2893,8,5199
237,2891,7,5202
238,2887,10,5203
239,2885,7,5208
240,2882,7,5211
241,2881,5,5214
242,2879,7,5214
243,2876,8,5216
244,2873,7,5220
245,2872,8,5220
246,2871,7,5222
247,2870,5,5225
248,2869,3,5228
249,2869,3,5228
250,2868,2,5230
251,2867,2,5231
252,2867,2,5231
253,2867,1,5232
254,2867,1,5232
255,2867,0,5233
