G,S,I,Q,Q_Baixa,Q_Media,Q_Alta
1,8010,90,0
2,7998,102,0
3,7970,102,28
4,7929,109,62
5,7872,121,107
6,7801,166,133
7,7720,201,179
8,7634,240,226
9,7544,266,290
10,7443,282,375
11,7317,321,462
12,7216,336,548
13,7120,323,657
14,7017,317,766
15,6894,337,869
16,6778,339,983
17,6660,364,1076
18,6562,356,1182
19,6440,338,1322
20,6332,336,1432
21,6223,341,1536
22,6123,317,1660
23,6000,351,1749
24,5887,348,1865
25,5779,358,1963
26,5673,338,2089
27,5556,344,2200
28,5446,338,2316
29,5340,343,2417
30,5224,346,2530
31,5127,328,2645
32,5009,344,2747
33,4908,329,2863
34,4804,321,2975
35,4703,326,3071
36,4597,324,3179
37,4498,314,3288
38,4392,320,3388
39,4301,307,3492
40,4207,307,3586
41,4127,284,3689
42,4031,281,3788
43,3950,279,3871
44,3878,252,3970
45,3803,235,4062
46,3743,212,4145
47,3686,194,4220
48,3641,179,4280
49,3596,151,4353
50,3555,134,4411
51,3512,132,4456
52,3474,123,4503
53,3447,121,4532
54,3416,99,4585
55,3398,86,4616
56,3373,80,4647
57,3345,80,4675
58,3324,76,4700
59,3298,83,4719
60,3272,78,4750
61,3245,76,4779
62,3217,87,4796
63,3190,85,4825
64,3170,79,4851
65,3144,77,4879
66,3119,75,4906
67,3091,81,4928
68,3062,81,4957
69,3038,73,4989
70,3020,75,5005
71,2997,77,5026
72,2983,57,5060
73,2969,50,5081
74,2959,44,5097
75,2948,39,5113
76,2941,33,5126
77,2930,29,5141
78,2918,33,5149
79,2912,31,5157
80,2902,31,5167
81,2889,29,5182
82,2874,37,5189
83,2868,34,5198
84,2855,36,5209
85,2841,37,5222
86,2832,37,5231
87,2821,36,5243
88,2811,28,5261
89,2803,26,5271
90,2791,30,5279
91,2775,37,5288
92,2758,44,5298
93,2738,52,5310
94,2716,59,5325
95,2694,62,5344
96,2673,63,5364
97,2645,70,5385
98,2617,79,5404
99,2597,74,5429
100,2565,85,5450
101,2540,81,5479
102,2505,86,5509
103,2476,98,5526
104,2435,104,5561
105,2402,114,5584
106,2363,111,5626
107,2325,109,5666
108,2283,119,5698
109,2250,115,5735
110,2217,108,5775
111,2181,108,5811
112,2149,105,5846
113,2118,103,5879
114,2091,94,5915
115,2064,81,5955
116,2039,82,5979
117,2007,91,6002
118,1978,90,6032
119,1948,97,6055
120,1916,94,6090
121,1883,96,6121
122,1846,99,6155
123,1824,92,6184
124,1794,98,6208
125,1777,78,6245
126,1763,62,6275
127,1741,63,6296
128,1719,59,6322
129,1701,64,6335
130,1679,64,6357
131,1657,63,6380
132,1644,58,6398
133,1625,54,6421
134,1601,64,6435
135,1586,61,6453
136,1565,63,6472
137,1541,66,6493
138,1524,67,6509
139,1508,63,6529
140,1491,54,6555
141,1461,61,6578
142,1443,67,6590
143,1420,70,6610
144,1403,64,6633
145,1385,61,6654
146,1367,53,6680
147,1350,49,6701
148,1331,51,6718
149,1320,47,6733
150,1304,50,6746
151,1288,48,6764
152,1266,56,6778
153,1254,53,6793
154,1239,46,6815
155,1235,33,6832
156,1229,27,6844
157,1226,19,6855
158,1222,14,6864
159,1222,10,6868
160,1221,7,6872
161,1217,8,6875
162,1216,6,6878
163,1216,4,6880
164,1214,4,6882
165,1213,4,6883
166,1212,3,6885
167,1211,4,6885
168,1211,2,6887
169,1210,2,6888
170,1210,1,6889
171,1210,1,6889
172,1210,1,6889
173,1210,0,6890
